CountySt,DIRSALES_FARMS12,MEDHHINC15,METRO13,PCT_18YOUNGER10,PCT_65OLDER10,PCT_DIABETES_ADULTS13,PCT_HISP10,PCT_LACCESS_HHNV15,PCT_LACCESS_POP15,PCT_LACCESS_SNAP15,PCT_NHBLACK10,PCT_NHWHITE10,POVRATE15,SNAPSPTH12,2010_Census_Population,HDM,PCA,healthy_store_ratio,healthy_restaurant_ratio,sum_farms,has_food_tax,has_soda_tax,has_chip_tax,has_recfac,has_slaughter,has_fmrkt
"Marion, AR",23.0,34946.0,0.0,17.9126884,23.80351889,12.2,1.723413199,3.157267001,13.54336579,1.811369272,0.168137873,95.85660241,18.8,0.679019797,16653.0,350.0,-0.19918475301973107,1.0,2.142857142857143,20.0,1.0,1.0,1.0,0.0,0.0,1.0
"Marion, FL",171.0,40053.0,1.0,19.37258903,25.75264565,12.6,10.90770243,3.192004925,27.29383513,4.000936796,11.8736002,73.99259881,18.7,1.012557503,331298.0,380.8,-0.5721196100016939,0.43783783783783786,1.143835616438356,359.0,0.0,1.0,0.0,1.0,0.0,1.0
"Marion, GA",13.0,35265.0,1.0,23.97620682,13.89842141,14.0,6.520247083,5.776006044,0.05590747,0.009753345,32.45252803,58.33905285,25.5,1.147973826,8742.0,455.3,-1.5972759461459476,0.25,1.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0
"Marion, IA",46.0,57411.0,0.0,25.10432616,15.58737879,9.8,1.59416374,1.343699102,12.93898073,1.137184204,0.633462428,95.57176739,9.2,0.930109618,33309.0,386.4,0.17771613901238711,0.85,0.8095238095238095,48.0,0.0,1.0,0.0,1.0,1.0,1.0
"Marion, IL",38.0,43018.0,0.0,23.42470269,17.55458072,10.5,1.37434389,3.495362167,27.25698339,5.802674802,3.894819586,92.4411086,18.0,0.970586723,39437.0,441.4,-0.48417293066466227,0.45,0.8148148148148148,41.0,1.0,1.0,1.0,1.0,0.0,1.0
"Marion, IN",24.0,41407.0,1.0,25.07269815,10.63789514,10.5,9.349862131,1.801832236,24.24301532,3.367476318,26.39537831,59.54274607,20.6,0.728618163,903393.0,362.3,0.18120691817755674,0.7460815047021944,0.8146718146718147,47.0,0.0,1.0,0.0,1.0,0.0,1.0
"Marion, KS",40.0,51196.0,0.0,22.63823065,20.86097946,9.4,2.33807267,2.988203648,22.84342918,1.814526485,0.750394945,94.7235387,10.9,0.728922005,12660.0,302.4,0.9981631067200903,1.0,3.2,13.0,1.0,1.0,1.0,0.0,1.0,1.0
"Marion, KY",27.0,41189.0,0.0,24.66195762,13.01715439,11.1,2.431886983,3.646116316,1.55964413,0.343120988,8.037336024,87.209889,20.5,0.846192135,19820.0,343.6,0.16773576026289386,0.45454545454545453,1.0833333333333333,43.0,0.0,1.0,0.0,0.0,0.0,1.0
"Marion, MO",21.0,41297.0,0.0,23.93245544,15.65963657,12.5,1.358535145,1.675997904,15.53291178,2.453558212,4.864320211,91.03922727,17.7,0.953789065,28781.0,430.2,-0.9592043454261239,0.35714285714285715,1.35,15.0,1.0,1.0,1.0,1.0,1.0,1.0
"Marion, MS",26.0,34742.0,0.0,25.59066745,14.68177791,13.6,1.240401654,6.988332301,29.3495633,7.896280193,32.2246013,65.19861193,24.2,1.418198321,27088.0,446.8,-1.4119260528704511,0.5294117647058824,0.8,36.0,1.0,1.0,1.0,1.0,1.0,1.0
"Marion, OH",39.0,43529.0,0.0,22.14853912,14.23737989,12.9,2.260116389,2.962713525,33.26643796,7.446196779,5.645027894,89.82270943,18.2,0.655464638,66501.0,417.9,-0.9695870976659923,0.72,0.6304347826086957,17.0,0.0,1.0,0.0,1.0,0.0,1.0
"Marion, OR",535.0,51623.0,1.0,26.44203783,12.85902294,10.3,24.28972363,1.056876644,14.46579713,2.399751915,0.921559611,68.73896015,16.8,0.815402805,315335.0,266.9,1.0406248891132606,0.6774193548387096,1.0900473933649288,850.0,0.0,0.0,0.0,1.0,1.0,1.0
"Marion, SC",16.0,30528.0,0.0,24.41171133,14.67545823,17.2,2.392474744,7.002883611,8.814352989,2.676518395,55.54715383,40.01572803,24.4,1.743332204,33062.0,523.9,-3.0851222214182528,0.5185185185185185,1.0,40.0,0.0,0.0,0.0,1.0,1.0,1.0
"Marion, TN",17.0,41090.0,1.0,21.8047243,15.911747,15.9,1.278464426,5.730326989,10.19619887,2.343719813,3.566242873,93.23936679,19.0,1.723162843,28237.0,462.5,-2.198623761134509,0.3888888888888889,1.4666666666666666,31.0,1.0,1.0,1.0,1.0,1.0,0.0
"Marion, TX",3.0,35152.0,0.0,19.04987673,21.52474872,12.5,3.110183956,6.053031131,7.825022827,1.321135692,21.98937986,71.72387635,23.4,1.28341728,10546.0,406.5,-0.7598427472268748,0.38461538461538464,0.5555555555555556,11.0,0.0,1.0,0.0,0.0,0.0,0.0
"Marion, WV",73.0,43654.0,0.0,19.86068276,16.91126945,10.9,0.911056755,2.480527536,15.5571607,1.675491747,3.257825517,93.71831685,16.0,1.118893868,56418.0,408.4,-0.32042973004695885,0.3333333333333333,0.7021276595744681,39.0,0.0,1.0,0.0,1.0,1.0,1.0
"Mariposa, CA",37.0,44595.0,0.0,17.76341022,20.93583913,10.7,9.183058463,2.629707896,17.49940749,1.000680409,0.706810586,83.23927456,15.2,0.791212883,18251.0,334.3,0.35981515896283756,1.2222222222222223,1.3,75.0,0.0,1.0,0.0,1.0,0.0,1.0
"Marlboro, SC",6.0,32485.0,0.0,21.85393841,13.06121038,15.2,2.765008813,7.364594133,15.8244029,3.746977308,50.64113642,40.28963467,28.2,1.607745603,28933.0,738.9,-4.324432313534722,0.30303030303030304,0.6923076923076923,10.0,0.0,0.0,0.0,0.0,0.0,1.0
"Marquette, MI",43.0,48108.0,0.0,18.68002445,14.65032724,10.1,1.143461991,1.946857674,15.38465251,1.932280802,1.6786678,93.04530614,15.0,0.589049569,67077.0,348.1,0.41450453760223954,0.5277777777777778,0.9411764705882353,53.0,0.0,0.0,0.0,1.0,0.0,1.0
"Marquette, WI",36.0,48508.0,0.0,20.02726565,21.07244871,12.1,2.53830174,2.33601798,1.73968705,0.280291666,0.486886523,95.41028304,12.0,0.548065329,15404.0,328.0,0.014338870687753668,0.3,3.4,46.0,0.0,1.0,0.0,1.0,0.0,0.0
"Marshall, IA",29.0,53980.0,0.0,25.34934068,16.42639244,10.7,17.26284196,1.22652995,21.36413077,1.752890455,1.547431608,78.24985239,11.3,1.017777451,40648.0,334.7,0.35645040625061414,0.5416666666666666,1.2727272727272727,36.0,0.0,1.0,0.0,1.0,0.0,1.0
"Marshall, IL",21.0,53610.0,1.0,21.69303797,19.52531646,11.2,2.484177215,1.885692246,18.51919514,1.497602621,0.348101266,95.94936709,10.6,0.973472864,12640.0,370.3,-0.08532370781321816,0.42857142857142855,2.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0
"Marshall, IN",70.0,49714.0,0.0,26.8835944,14.67343946,11.1,8.439778113,4.236614519,15.17402833,1.329537635,0.416569255,89.47312491,10.6,0.827591584,47051.0,315.1,0.40747439100882626,0.5833333333333334,0.6666666666666666,47.0,0.0,1.0,0.0,1.0,1.0,1.0
"Marshall, KS",16.0,49270.0,0.0,23.08984877,21.09320945,9.5,1.907680142,1.470928231,13.89392085,0.737733044,0.25699318,96.1451023,10.7,1.01443491,10117.0,288.3,1.0883084152907863,1.0,2.6666666666666665,29.0,1.0,1.0,1.0,1.0,0.0,1.0
"Marshall, KY",24.0,49771.0,0.0,20.79623505,19.28898499,11.1,1.112948359,2.539202665,3.36870533,0.444956385,0.152632918,97.52289494,12.1,0.688595372,31448.0,456.1,-0.7786009400499971,1.0,1.3043478260869565,33.0,0.0,1.0,0.0,1.0,0.0,0.0
"Marshall, MN",20.0,55889.0,0.0,23.58300667,19.2393262,9.7,3.570293463,3.359158417,63.38047088,3.371119667,0.264858566,94.84055514,8.3,0.740819134,9439.0,270.7,1.1794330855582535,1.75,2.5,25.0,0.0,1.0,0.0,0.0,0.0,1.0
"Marshall, MS",24.0,38006.0,1.0,23.43043291,12.72614689,15.5,3.209132027,3.92593197,18.48705127,3.323175235,46.7612535,48.89349558,23.3,1.147164864,37144.0,366.9,-1.2805989647723208,0.3448275862068966,1.5,62.0,1.0,1.0,1.0,1.0,0.0,1.0
"Marshall, OK",20.0,41312.0,0.0,23.88257576,19.89267677,13.4,13.96464646,4.236379627,24.52895211,4.121502483,1.433080808,69.76010101,17.1,0.887802636,15840.0,439.9,-1.2969596195142215,0.4166666666666667,1.2222222222222223,61.0,1.0,1.0,1.0,0.0,0.0,0.0
"Marshall, SD",7.0,50216.0,0.0,22.25085911,19.05068729,9.6,6.808419244,2.799180858,50.40204783,2.166414452,0.107388316,84.5790378,12.3,0.428173839,4656.0,275.9,1.1641535248345325,1.0,6.0,32.0,1.0,1.0,1.0,0.0,0.0,1.0
"Marshall, TN",48.0,46788.0,0.0,24.65950289,13.12342816,14.4,4.526896822,3.20539606,12.19391104,4.377912097,6.483326257,86.76552242,13.8,0.866172328,30617.0,468.6,-1.8230028719681275,0.2903225806451613,0.7,29.0,1.0,1.0,1.0,1.0,0.0,1.0
"Marshall, WV",50.0,48109.0,1.0,20.81734981,17.56124083,14.0,0.800434953,3.900935533,23.84702468,3.267864665,0.52858912,97.39028,12.6,0.744730775,33107.0,368.8,-0.8696481721275914,0.47058823529411764,0.6818181818181818,93.0,0.0,1.0,0.0,1.0,0.0,1.0
"Martin, FL",50.0,53459.0,1.0,17.59592121,27.31858008,11.3,12.22064271,1.631164169,30.33266806,2.298236819,5.12103774,80.32641233,11.2,0.659646859,146318.0,224.0,1.1168723721473817,0.6617647058823529,1.63,79.0,0.0,1.0,0.0,1.0,0.0,1.0
"Martin, IN",13.0,47717.0,0.0,24.00812851,15.72479195,15.6,0.677375653,3.164967652,2.668389003,0.260368774,0.09676795,97.97754984,13.8,0.682261209,10334.0,381.5,-1.431874663303669,0.6666666666666666,0.75,13.0,0.0,1.0,0.0,1.0,0.0,0.0
"Martin, KY",2.0,29198.0,0.0,21.33188955,11.23056694,13.9,3.001005492,8.024346019,0.039080873,0.016260433,6.821873308,89.20256787,40.0,1.732977582,12929.0,448.9,-1.5149776782151834,0.2222222222222222,0.625,5.0,0.0,1.0,0.0,1.0,0.0,0.0
"Martin, MN",18.0,48478.0,0.0,22.22648752,20.71497121,9.7,3.570057582,4.022473109,44.23575689,3.770474839,0.297504798,94.84644914,13.6,0.744810745,20840.0,329.1,0.6881791895736058,0.6,0.7222222222222222,42.0,0.0,1.0,0.0,1.0,1.0,0.0
"Martin, NC",10.0,36543.0,0.0,22.17914711,17.5351969,15.9,3.138135074,5.275076612,3.712026276,0.763248604,43.26055907,52.19342991,22.5,1.248556682,24505.0,365.8,-1.3851947929544508,0.375,1.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0
"Martin, TX",2.0,60815.0,1.0,30.33965409,12.31506564,8.8,43.46738904,1.741430174,21.42398762,0.33335655,1.396124193,53.7195249,11.4,0.714238257,4799.0,479.6,-0.3216489975838536,1.0,0.5,7.0,0.0,1.0,0.0,0.0,0.0,0.0
"Mason, IL",12.0,43743.0,0.0,22.00327288,19.12586936,11.1,0.797763535,3.685642999,31.11233655,4.268976935,0.361380063,97.47715805,13.9,1.02370815,14666.0,343.5,0.16857694844094995,0.5714285714285714,1.0909090909090908,63.0,1.0,1.0,1.0,1.0,0.0,0.0
